filename,genre
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00035.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00036.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00037.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00038.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00039.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00040.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00041.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00042.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00043.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00044.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00045.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00046.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00047.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00048.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00049.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00050.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00051.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00052.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00053.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00054.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00055.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00056.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00057.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00058.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00059.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00060.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00061.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00062.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00063.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00064.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00065.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00066.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00067.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00068.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00069.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00070.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00071.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00072.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00073.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00074.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00075.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00076.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00077.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00078.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00079.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00080.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00081.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00082.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00083.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00084.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00085.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00086.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00087.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00088.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00089.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00090.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00091.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00092.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00093.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00094.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00095.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00096.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00097.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00098.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/classical/classical.00099.wav,classical
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00000.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00001.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00002.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00003.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00004.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00005.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00006.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00007.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00008.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00009.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00010.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00011.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00012.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00013.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00014.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00015.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00016.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00017.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00018.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00019.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00020.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00021.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00022.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00023.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00024.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00025.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00026.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00027.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00028.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00029.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00030.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00031.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00032.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00033.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00034.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00035.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00036.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00037.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00038.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00039.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00040.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00041.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00042.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00043.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00044.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00045.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00046.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00047.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00048.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00049.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00050.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00051.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00052.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00053.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00054.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00055.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00056.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00057.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00058.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00059.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00060.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00061.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00062.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00063.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00064.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00065.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00066.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00067.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00068.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00069.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00070.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00071.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00072.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00073.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00074.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00075.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00076.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00077.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00078.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00079.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00080.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00081.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00082.wav,country
/mnt/c/Users/furka/Desktop/music_genre_classification/gtzan_dataset/country/country.00083.wav,country
